t, y, yd
4.000000000000000222e-01,8.629690519554299444e-01,-6.248437322650562953e-01
4.100000000000000311e-01,8.566659519349675289e-01,-6.357371632815898010e-01
4.199999999999999845e-01,8.502550923804277350e-01,-6.463956910498347419e-01
4.299999999999999933e-01,8.437388211167560215e-01,-6.568195320153348282e-01
4.400000000000000022e-01,8.371194836243913695e-01,-6.670089471384305080e-01
4.500000000000000111e-01,8.303994233228209065e-01,-6.769642407071833068e-01
4.600000000000000200e-01,8.235809798602525822e-01,-6.866857610509624621e-01
4.700000000000000289e-01,8.166664890035614244e-01,-6.961738997255406680e-01
4.799999999999999822e-01,8.096582822865067142e-01,-7.054290909271386800e-01
4.899999999999999911e-01,8.025586865642765355e-01,-7.144518109941594419e-01
5.000000000000000000e-01,7.953700235736926860e-01,-7.232425779018373246e-01
5.100000000000000089e-01,7.880946094990755046e-01,-7.318019507498044751e-01
5.200000000000000178e-01,7.807347550866716723e-01,-7.401305288979718178e-01
5.300000000000000266e-01,7.732927659106654250e-01,-7.482289510027024804e-01
5.400000000000000355e-01,7.657709401780907754e-01,-7.560978956116526373e-01
5.500000000000000444e-01,7.581715691187829176e-01,-7.637380801142938935e-01
5.600000000000000533e-01,7.504969366597729064e-01,-7.711502601431365900e-01
5.700000000000000622e-01,7.427493190664132827e-01,-7.783352289925805634e-01
5.799999999999999600e-01,7.349309845913578609e-01,-7.852938170292886877e-01
5.899999999999999689e-01,7.270441931313952333e-01,-7.920268910940849727e-01
5.999999999999999778e-01,7.190911951308563976e-01,-7.985353556276608700e-01
6.099999999999999867e-01,7.110742314327230806e-01,-8.048201516491971796e-01
6.199999999999999956e-01,7.029955338734639181e-01,-8.108822540520412847e-01
6.300000000000000044e-01,6.948573243927402832e-01,-8.167226722881718581e-01
6.400000000000000133e-01,6.866618146974214909e-01,-8.223424498007383399e-01
6.500000000000000222e-01,6.784112059317146670e-01,-8.277426634520834714e-01
6.600000000000000311e-01,6.701076883533707562e-01,-8.329244229473334871e-01
6.700000000000000400e-01,6.617534410032115400e-01,-8.378888702905306074e-01
6.800000000000000488e-01,6.533506309776824228e-01,-8.426371804044729963e-01
6.900000000000000577e-01,6.449014135135936465e-01,-8.471705594098174474e-01
7.000000000000000666e-01,6.364079317764910204e-01,-8.514902437763177678e-01
7.099999999999999645e-01,6.278723164151421843e-01,-8.555975001650986123e-01
7.199999999999999734e-01,6.192966852611049289e-01,-8.594936248636253495e-01
7.299999999999999822e-01,6.106831430336581157e-01,-8.631799432183180354e-01
7.399999999999999911e-01,6.020337810500914211e-01,-8.666578090648108246e-01
7.500000000000000000e-01,5.933506769448242402e-01,-8.699286042410491193e-01
7.600000000000000089e-01,5.846358944171606842e-01,-8.729937386698889412e-01
7.700000000000000178e-01,5.758914829211332354e-01,-8.758546488848267808e-01
7.800000000000000266e-01,5.671194774047239040e-01,-8.785127976347953949e-01
7.900000000000000355e-01,5.583218980524423669e-01,-8.809696734374176108e-01
8.000000000000000444e-01,5.495007500286190893e-01,-8.832267900157159124e-01
8.100000000000000533e-01,5.406580232261025687e-01,-8.852856857335804630e-01
8.200000000000000622e-01,5.317956920203636972e-01,-8.871479230299951224e-01
8.300000000000000711e-01,5.229157150578915836e-01,-8.888150880162253298e-01
8.399999999999999689e-01,5.140200350917695227e-01,-8.902887903092331356e-01
8.499999999999999778e-01,5.051105786144229892e-01,-8.915706616801292173e-01
8.599999999999999867e-01,4.961892556864239134e-01,-8.926623557851441904e-01
8.699999999999999956e-01,4.872579597266545326e-01,-8.935655476449789747e-01
8.800000000000000044e-01,4.783185673018324202e-01,-8.942819330885479756e-01
8.900000000000000133e-01,4.693729379216008413e-01,-8.948132281963875334e-01
9.000000000000000222e-01,4.604229138391847664e-01,-8.951611687437276421e-01
9.100000000000000311e-01,4.514703198354248492e-01,-8.953275099291299055e-01
9.200000000000000400e-01,4.425169630227480666e-01,-8.953140259176108895e-01
9.300000000000000488e-01,4.335646327077420370e-01,-8.951225086999736735e-01
9.400000000000000577e-01,4.246151001901118938e-01,-8.947547678433014351e-01
9.500000000000000666e-01,4.156701185896812811e-01,-8.942126299514441268e-01
9.599999999999999645e-01,4.067314226791928222e-01,-8.934979381221701544e-01
9.699999999999999734e-01,3.978007287226065225e-01,-8.926125514048318665e-01
9.799999999999999822e-01,3.888797343185609323e-01,-8.915583442627300625e-01
9.899999999999999911e-01,3.799701182118758735e-01,-8.903372064991034174e-01
1.000000000000000000e+00,3.710735401766491193e-01,-8.889510423664511718e-01
1.010000000000000009e+00,3.621916408974940049e-01,-8.874017697673587390e-01
1.020000000000000018e+00,3.533260418160879546e-01,-8.856913199527177705e-01
1.030000000000000027e+00,3.444783450015141968e-01,-8.838216369942762940e-01
1.040000000000000036e+00,3.356501330260557858e-01,-8.817946772582959669e-01
1.050000000000000044e+00,3.268429688464407068e-01,-8.796124088803161101e-01
